artist,track,Week,Ranking
Da Brat,What'Chu Like,19,68
Da Brat,What'Chu Like,20,68
Da Brat,What'Chu Like,21,101
Da Brat,What'Chu Like,22,101
Da Brat,What'Chu Like,23,101
Da Brat,What'Chu Like,24,101
Da Brat,What'Chu Like,25,101
Da Brat,What'Chu Like,26,101
Da Brat,What'Chu Like,27,101
Da Brat,What'Chu Like,28,101
Da Brat,What'Chu Like,29,101
Da Brat,What'Chu Like,30,101
Da Brat,What'Chu Like,31,101
Da Brat,What'Chu Like,32,101
Da Brat,What'Chu Like,33,101
Da Brat,What'Chu Like,34,101
Da Brat,What'Chu Like,35,101
Da Brat,What'Chu Like,36,101
Da Brat,What'Chu Like,37,101
Da Brat,What'Chu Like,38,101
Da Brat,What'Chu Like,39,101
Da Brat,What'Chu Like,40,101
Da Brat,What'Chu Like,41,101
Da Brat,What'Chu Like,42,101
Da Brat,What'Chu Like,43,101
Da Brat,What'Chu Like,44,101
Da Brat,What'Chu Like,45,101
Da Brat,What'Chu Like,46,101
Da Brat,What'Chu Like,47,101
Da Brat,What'Chu Like,48,101
Da Brat,What'Chu Like,49,101
Da Brat,What'Chu Like,50,101
Da Brat,What'Chu Like,51,101
Da Brat,What'Chu Like,52,101
Da Brat,What'Chu Like,53,101
Da Brat,What'Chu Like,54,101
Da Brat,What'Chu Like,55,101
Da Brat,What'Chu Like,56,101
Da Brat,What'Chu Like,57,101
Da Brat,What'Chu Like,58,101
Da Brat,What'Chu Like,59,101
Da Brat,What'Chu Like,60,101
Da Brat,What'Chu Like,61,101
Da Brat,What'Chu Like,62,101
Da Brat,What'Chu Like,63,101
Da Brat,What'Chu Like,64,101
Da Brat,What'Chu Like,65,101
Da Brat,What'Chu Like,66,101
Da Brat,What'Chu Like,67,101
Da Brat,What'Chu Like,68,101
Da Brat,What'Chu Like,69,101
Da Brat,What'Chu Like,70,101
Da Brat,What'Chu Like,71,101
Da Brat,What'Chu Like,72,101
Da Brat,What'Chu Like,73,101
Da Brat,What'Chu Like,74,101
Da Brat,What'Chu Like,75,101
Da Brat,What'Chu Like,76,101
"Davidson, Clay",Unconditional,1,97
"Davidson, Clay",Unconditional,2,97
"Davidson, Clay",Unconditional,3,97
"Davidson, Clay",Unconditional,4,90
"Davidson, Clay",Unconditional,5,83
"Davidson, Clay",Unconditional,6,78
"Davidson, Clay",Unconditional,7,74
"Davidson, Clay",Unconditional,8,69
"Davidson, Clay",Unconditional,9,60
"Davidson, Clay",Unconditional,10,56
"Davidson, Clay",Unconditional,11,54
"Davidson, Clay",Unconditional,12,50
"Davidson, Clay",Unconditional,13,49
"Davidson, Clay",Unconditional,14,55
"Davidson, Clay",Unconditional,15,52
"Davidson, Clay",Unconditional,16,51
"Davidson, Clay",Unconditional,17,51
"Davidson, Clay",Unconditional,18,62
"Davidson, Clay",Unconditional,19,63
"Davidson, Clay",Unconditional,20,83
"Davidson, Clay",Unconditional,21,101
"Davidson, Clay",Unconditional,22,101
"Davidson, Clay",Unconditional,23,101
"Davidson, Clay",Unconditional,24,101
"Davidson, Clay",Unconditional,25,101
"Davidson, Clay",Unconditional,26,101
"Davidson, Clay",Unconditional,27,101
"Davidson, Clay",Unconditional,28,101
"Davidson, Clay",Unconditional,29,101
"Davidson, Clay",Unconditional,30,101
"Davidson, Clay",Unconditional,31,101
"Davidson, Clay",Unconditional,32,101
"Davidson, Clay",Unconditional,33,101
"Davidson, Clay",Unconditional,34,101
"Davidson, Clay",Unconditional,35,101
"Davidson, Clay",Unconditional,36,101
"Davidson, Clay",Unconditional,37,101
"Davidson, Clay",Unconditional,38,101
"Davidson, Clay",Unconditional,39,101
"Davidson, Clay",Unconditional,40,101
"Davidson, Clay",Unconditional,41,101
"Davidson, Clay",Unconditional,42,101
"Davidson, Clay",Unconditional,43,101
"Davidson, Clay",Unconditional,44,101
"Davidson, Clay",Unconditional,45,101
"Davidson, Clay",Unconditional,46,101
"Davidson, Clay",Unconditional,47,101
"Davidson, Clay",Unconditional,48,101
"Davidson, Clay",Unconditional,49,101
"Davidson, Clay",Unconditional,50,101
"Davidson, Clay",Unconditional,51,101
"Davidson, Clay",Unconditional,52,101
"Davidson, Clay",Unconditional,53,101
"Davidson, Clay",Unconditional,54,101
"Davidson, Clay",Unconditional,55,101
"Davidson, Clay",Unconditional,56,101
"Davidson, Clay",Unconditional,57,101
"Davidson, Clay",Unconditional,58,101
"Davidson, Clay",Unconditional,59,101
"Davidson, Clay",Unconditional,60,101
"Davidson, Clay",Unconditional,61,101
"Davidson, Clay",Unconditional,62,101
"Davidson, Clay",Unconditional,63,101
"Davidson, Clay",Unconditional,64,101
"Davidson, Clay",Unconditional,65,101
"Davidson, Clay",Unconditional,66,101
"Davidson, Clay",Unconditional,67,101
"Davidson, Clay",Unconditional,68,101
"Davidson, Clay",Unconditional,69,101
"Davidson, Clay",Unconditional,70,101
"Davidson, Clay",Unconditional,71,101
"Davidson, Clay",Unconditional,72,101
"Davidson, Clay",Unconditional,73,101
"Davidson, Clay",Unconditional,74,101
"Davidson, Clay",Unconditional,75,101
"Davidson, Clay",Unconditional,76,101
De La Soul,All Good?,1,96
De La Soul,All Good?,2,96
De La Soul,All Good?,3,100
De La Soul,All Good?,4,101
De La Soul,All Good?,5,101
De La Soul,All Good?,6,101
De La Soul,All Good?,7,101
De La Soul,All Good?,8,101
De La Soul,All Good?,9,101
De La Soul,All Good?,10,101
De La Soul,All Good?,11,101
De La Soul,All Good?,12,101
De La Soul,All Good?,13,101
De La Soul,All Good?,14,101
De La Soul,All Good?,15,101
De La Soul,All Good?,16,101
De La Soul,All Good?,17,101
De La Soul,All Good?,18,101
De La Soul,All Good?,19,101
De La Soul,All Good?,20,101
De La Soul,All Good?,21,101
De La Soul,All Good?,22,101
De La Soul,All Good?,23,101
De La Soul,All Good?,24,101
De La Soul,All Good?,25,101
De La Soul,All Good?,26,101
De La Soul,All Good?,27,101
De La Soul,All Good?,28,101
De La Soul,All Good?,29,101
De La Soul,All Good?,30,101
De La Soul,All Good?,31,101
De La Soul,All Good?,32,101
De La Soul,All Good?,33,101
De La Soul,All Good?,34,101
De La Soul,All Good?,35,101
De La Soul,All Good?,36,101
De La Soul,All Good?,37,101
De La Soul,All Good?,38,101
De La Soul,All Good?,39,101
De La Soul,All Good?,40,101
De La Soul,All Good?,41,101
De La Soul,All Good?,42,101
De La Soul,All Good?,43,101
De La Soul,All Good?,44,101
De La Soul,All Good?,45,101
De La Soul,All Good?,46,101
De La Soul,All Good?,47,101
De La Soul,All Good?,48,101
De La Soul,All Good?,49,101
De La Soul,All Good?,50,101
De La Soul,All Good?,51,101
De La Soul,All Good?,52,101
De La Soul,All Good?,53,101
De La Soul,All Good?,54,101
De La Soul,All Good?,55,101
De La Soul,All Good?,56,101
De La Soul,All Good?,57,101
De La Soul,All Good?,58,101
De La Soul,All Good?,59,101
De La Soul,All Good?,60,101
De La Soul,All Good?,61,101
De La Soul,All Good?,62,101
De La Soul,All Good?,63,101
De La Soul,All Good?,64,101
De La Soul,All Good?,65,101
De La Soul,All Good?,66,101
De La Soul,All Good?,67,101
De La Soul,All Good?,68,101
De La Soul,All Good?,69,101
De La Soul,All Good?,70,101
De La Soul,All Good?,71,101
De La Soul,All Good?,72,101
De La Soul,All Good?,73,101
De La Soul,All Good?,74,101
De La Soul,All Good?,75,101
De La Soul,All Good?,76,101
Destiny's Child,Independent Women Part I,1,78
Destiny's Child,Independent Women Part I,2,63
Destiny's Child,Independent Women Part I,3,49
Destiny's Child,Independent Women Part I,4,33
Destiny's Child,Independent Women Part I,5,23
Destiny's Child,Independent Women Part I,6,15
Destiny's Child,Independent Women Part I,7,7
Destiny's Child,Independent Women Part I,8,5
Destiny's Child,Independent Women Part I,9,1
Destiny's Child,Independent Women Part I,10,1
Destiny's Child,Independent Women Part I,11,1
Destiny's Child,Independent Women Part I,12,1
Destiny's Child,Independent Women Part I,13,1
Destiny's Child,Independent Women Part I,14,1
Destiny's Child,Independent Women Part I,15,1
Destiny's Child,Independent Women Part I,16,1
Destiny's Child,Independent Women Part I,17,1
Destiny's Child,Independent Women Part I,18,1
Destiny's Child,Independent Women Part I,19,1
Destiny's Child,Independent Women Part I,20,2
Destiny's Child,Independent Women Part I,21,3
Destiny's Child,Independent Women Part I,22,7
Destiny's Child,Independent Women Part I,23,10
Destiny's Child,Independent Women Part I,24,12
Destiny's Child,Independent Women Part I,25,15
Destiny's Child,Independent Women Part I,26,22
Destiny's Child,Independent Women Part I,27,29
Destiny's Child,Independent Women Part I,28,31
Destiny's Child,Independent Women Part I,29,101
Destiny's Child,Independent Women Part I,30,101
Destiny's Child,Independent Women Part I,31,101
Destiny's Child,Independent Women Part I,32,101
Destiny's Child,Independent Women Part I,33,101
Destiny's Child,Independent Women Part I,34,101
Destiny's Child,Independent Women Part I,35,101
Destiny's Child,Independent Women Part I,36,101
Destiny's Child,Independent Women Part I,37,101
Destiny's Child,Independent Women Part I,38,101
Destiny's Child,Independent Women Part I,39,101
Destiny's Child,Independent Women Part I,40,101
Destiny's Child,Independent Women Part I,41,101
Destiny's Child,Independent Women Part I,42,101
Destiny's Child,Independent Women Part I,43,101
Destiny's Child,Independent Women Part I,44,101
Destiny's Child,Independent Women Part I,45,101
Destiny's Child,Independent Women Part I,46,101
Destiny's Child,Independent Women Part I,47,101
Destiny's Child,Independent Women Part I,48,101
Destiny's Child,Independent Women Part I,49,101
Destiny's Child,Independent Women Part I,50,101
Destiny's Child,Independent Women Part I,51,101
Destiny's Child,Independent Women Part I,52,101
Destiny's Child,Independent Women Part I,53,101
Destiny's Child,Independent Women Part I,54,101
Destiny's Child,Independent Women Part I,55,101
Destiny's Child,Independent Women Part I,56,101
Destiny's Child,Independent Women Part I,57,101
Destiny's Child,Independent Women Part I,58,101
Destiny's Child,Independent Women Part I,59,101
Destiny's Child,Independent Women Part I,60,101
Destiny's Child,Independent Women Part I,61,101
Destiny's Child,Independent Women Part I,62,101
Destiny's Child,Independent Women Part I,63,101
Destiny's Child,Independent Women Part I,64,101
Destiny's Child,Independent Women Part I,65,101
Destiny's Child,Independent Women Part I,66,101
Destiny's Child,Independent Women Part I,67,101
Destiny's Child,Independent Women Part I,68,101
Destiny's Child,Independent Women Part I,69,101
Destiny's Child,Independent Women Part I,70,101
Destiny's Child,Independent Women Part I,71,101
Destiny's Child,Independent Women Part I,72,101
Destiny's Child,Independent Women Part I,73,101
Destiny's Child,Independent Women Part I,74,101
Destiny's Child,Independent Women Part I,75,101
Destiny's Child,Independent Women Part I,76,101
Destiny's Child,Jumpin' Jumpin',1,74
Destiny's Child,Jumpin' Jumpin',2,71
Destiny's Child,Jumpin' Jumpin',3,65
Destiny's Child,Jumpin' Jumpin',4,62
Destiny's Child,Jumpin' Jumpin',5,57
Destiny's Child,Jumpin' Jumpin',6,50
Destiny's Child,Jumpin' Jumpin',7,40
Destiny's Child,Jumpin' Jumpin',8,37
Destiny's Child,Jumpin' Jumpin',9,22
Destiny's Child,Jumpin' Jumpin',10,18
Destiny's Child,Jumpin' Jumpin',11,13
Destiny's Child,Jumpin' Jumpin',12,8
Destiny's Child,Jumpin' Jumpin',13,6
Destiny's Child,Jumpin' Jumpin',14,4
Destiny's Child,Jumpin' Jumpin',15,3
Destiny's Child,Jumpin' Jumpin',16,4
Destiny's Child,Jumpin' Jumpin',17,3
Destiny's Child,Jumpin' Jumpin',18,3
Destiny's Child,Jumpin' Jumpin',19,3
Destiny's Child,Jumpin' Jumpin',20,3
Destiny's Child,Jumpin' Jumpin',21,4
Destiny's Child,Jumpin' Jumpin',22,4
Destiny's Child,Jumpin' Jumpin',23,6
Destiny's Child,Jumpin' Jumpin',24,7
Destiny's Child,Jumpin' Jumpin',25,6
Destiny's Child,Jumpin' Jumpin',26,8
Destiny's Child,Jumpin' Jumpin',27,10
Destiny's Child,Jumpin' Jumpin',28,15
Destiny's Child,Jumpin' Jumpin',29,24
Destiny's Child,Jumpin' Jumpin',30,30
Destiny's Child,Jumpin' Jumpin',31,35
Destiny's Child,Jumpin' Jumpin',32,39
Destiny's Child,Jumpin' Jumpin',33,101
Destiny's Child,Jumpin' Jumpin',34,101
Destiny's Child,Jumpin' Jumpin',35,101
Destiny's Child,Jumpin' Jumpin',36,101
Destiny's Child,Jumpin' Jumpin',37,101
Destiny's Child,Jumpin' Jumpin',38,101
Destiny's Child,Jumpin' Jumpin',39,101
Destiny's Child,Jumpin' Jumpin',40,101
Destiny's Child,Jumpin' Jumpin',41,101
Destiny's Child,Jumpin' Jumpin',42,101
Destiny's Child,Jumpin' Jumpin',43,101
Destiny's Child,Jumpin' Jumpin',44,101
Destiny's Child,Jumpin' Jumpin',45,101
Destiny's Child,Jumpin' Jumpin',46,101
Destiny's Child,Jumpin' Jumpin',47,101
Destiny's Child,Jumpin' Jumpin',48,101
Destiny's Child,Jumpin' Jumpin',49,101
Destiny's Child,Jumpin' Jumpin',50,101
Destiny's Child,Jumpin' Jumpin',51,101
Destiny's Child,Jumpin' Jumpin',52,101
Destiny's Child,Jumpin' Jumpin',53,101
Destiny's Child,Jumpin' Jumpin',54,101
Destiny's Child,Jumpin' Jumpin',55,101
Destiny's Child,Jumpin' Jumpin',56,101
Destiny's Child,Jumpin' Jumpin',57,101
Destiny's Child,Jumpin' Jumpin',58,101
Destiny's Child,Jumpin' Jumpin',59,101
Destiny's Child,Jumpin' Jumpin',60,101
Destiny's Child,Jumpin' Jumpin',61,101
Destiny's Child,Jumpin' Jumpin',62,101
Destiny's Child,Jumpin' Jumpin',63,101
Destiny's Child,Jumpin' Jumpin',64,101
Destiny's Child,Jumpin' Jumpin',65,101
Destiny's Child,Jumpin' Jumpin',66,101
Destiny's Child,Jumpin' Jumpin',67,101
Destiny's Child,Jumpin' Jumpin',68,101
Destiny's Child,Jumpin' Jumpin',69,101
Destiny's Child,Jumpin' Jumpin',70,101
Destiny's Child,Jumpin' Jumpin',71,101
Destiny's Child,Jumpin' Jumpin',72,101
Destiny's Child,Jumpin' Jumpin',73,101
Destiny's Child,Jumpin' Jumpin',74,101
Destiny's Child,Jumpin' Jumpin',75,101
Destiny's Child,Jumpin' Jumpin',76,101
Destiny's Child,Say My Name,1,83
Destiny's Child,Say My Name,2,83
Destiny's Child,Say My Name,3,44
Destiny's Child,Say My Name,4,38
Destiny's Child,Say My Name,5,16
Destiny's Child,Say My Name,6,13
Destiny's Child,Say My Name,7,16
Destiny's Child,Say My Name,8,16
Destiny's Child,Say My Name,9,16
Destiny's Child,Say My Name,10,18
Destiny's Child,Say My Name,11,17
Destiny's Child,Say My Name,12,14
Destiny's Child,Say My Name,13,1
Destiny's Child,Say My Name,14,1
Destiny's Child,Say My Name,15,1
Destiny's Child,Say My Name,16,2
Destiny's Child,Say My Name,17,2
Destiny's Child,Say My Name,18,3
Destiny's Child,Say My Name,19,5
Destiny's Child,Say My Name,20,5
Destiny's Child,Say My Name,21,5
Destiny's Child,Say My Name,22,7
Destiny's Child,Say My Name,23,10
Destiny's Child,Say My Name,24,13
Destiny's Child,Say My Name,25,14
Destiny's Child,Say My Name,26,18
Destiny's Child,Say My Name,27,23
Destiny's Child,Say My Name,28,23
Destiny's Child,Say My Name,29,34
Destiny's Child,Say My Name,30,37
Destiny's Child,Say My Name,31,43
Destiny's Child,Say My Name,32,47
Destiny's Child,Say My Name,33,101
Destiny's Child,Say My Name,34,101
Destiny's Child,Say My Name,35,101
Destiny's Child,Say My Name,36,101
Destiny's Child,Say My Name,37,101
Destiny's Child,Say My Name,38,101
Destiny's Child,Say My Name,39,101
Destiny's Child,Say My Name,40,101
Destiny's Child,Say My Name,41,101
Destiny's Child,Say My Name,42,101
Destiny's Child,Say My Name,43,101
Destiny's Child,Say My Name,44,101
Destiny's Child,Say My Name,45,101
Destiny's Child,Say My Name,46,101
Destiny's Child,Say My Name,47,101
Destiny's Child,Say My Name,48,101
Destiny's Child,Say My Name,49,101
Destiny's Child,Say My Name,50,101
Destiny's Child,Say My Name,51,101
Destiny's Child,Say My Name,52,101
Destiny's Child,Say My Name,53,101
Destiny's Child,Say My Name,54,101
Destiny's Child,Say My Name,55,101
Destiny's Child,Say My Name,56,101
Destiny's Child,Say My Name,57,101
Destiny's Child,Say My Name,58,101
Destiny's Child,Say My Name,59,101
Destiny's Child,Say My Name,60,101
Destiny's Child,Say My Name,61,101
Destiny's Child,Say My Name,62,101
Destiny's Child,Say My Name,63,101
Destiny's Child,Say My Name,64,101
Destiny's Child,Say My Name,65,101
Destiny's Child,Say My Name,66,101
Destiny's Child,Say My Name,67,101
Destiny's Child,Say My Name,68,101
Destiny's Child,Say My Name,69,101
Destiny's Child,Say My Name,70,101
Destiny's Child,Say My Name,71,101
Destiny's Child,Say My Name,72,101
Destiny's Child,Say My Name,73,101
Destiny's Child,Say My Name,74,101
Destiny's Child,Say My Name,75,101
Destiny's Child,Say My Name,76,101
"Diffie, Joe",It's Always Somethin',1,81
"Diffie, Joe",It's Always Somethin',2,78
"Diffie, Joe",It's Always Somethin',3,67
"Diffie, Joe",It's Always Somethin',4,63
"Diffie, Joe",It's Always Somethin',5,60
"Diffie, Joe",It's Always Somethin',6,57
"Diffie, Joe",It's Always Somethin',7,63
"Diffie, Joe",It's Always Somethin',8,69
"Diffie, Joe",It's Always Somethin',9,78
"Diffie, Joe",It's Always Somethin',10,85
"Diffie, Joe",It's Always Somethin',11,92
"Diffie, Joe",It's Always Somethin',12,92
"Diffie, Joe",It's Always Somethin',13,101
"Diffie, Joe",It's Always Somethin',14,99
"Diffie, Joe",It's Always Somethin',15,100
"Diffie, Joe",It's Always Somethin',16,101
"Diffie, Joe",It's Always Somethin',17,101
"Diffie, Joe",It's Always Somethin',18,101
"Diffie, Joe",It's Always Somethin',19,101
"Diffie, Joe",It's Always Somethin',20,101
"Diffie, Joe",It's Always Somethin',21,101
"Diffie, Joe",It's Always Somethin',22,101
"Diffie, Joe",It's Always Somethin',23,101
"Diffie, Joe",It's Always Somethin',24,101
"Diffie, Joe",It's Always Somethin',25,101
"Diffie, Joe",It's Always Somethin',26,101
"Diffie, Joe",It's Always Somethin',27,101
"Diffie, Joe",It's Always Somethin',28,101
"Diffie, Joe",It's Always Somethin',29,101
"Diffie, Joe",It's Always Somethin',30,101
"Diffie, Joe",It's Always Somethin',31,101
"Diffie, Joe",It's Always Somethin',32,101
"Diffie, Joe",It's Always Somethin',33,101
"Diffie, Joe",It's Always Somethin',34,101
"Diffie, Joe",It's Always Somethin',35,101
"Diffie, Joe",It's Always Somethin',36,101
"Diffie, Joe",It's Always Somethin',37,101
"Diffie, Joe",It's Always Somethin',38,101
"Diffie, Joe",It's Always Somethin',39,101
"Diffie, Joe",It's Always Somethin',40,101
"Diffie, Joe",It's Always Somethin',41,101
"Diffie, Joe",It's Always Somethin',42,101
"Diffie, Joe",It's Always Somethin',43,101
"Diffie, Joe",It's Always Somethin',44,101
"Diffie, Joe",It's Always Somethin',45,101
"Diffie, Joe",It's Always Somethin',46,101
"Diffie, Joe",It's Always Somethin',47,101
"Diffie, Joe",It's Always Somethin',48,101
"Diffie, Joe",It's Always Somethin',49,101
"Diffie, Joe",It's Always Somethin',50,101
"Diffie, Joe",It's Always Somethin',51,101
"Diffie, Joe",It's Always Somethin',52,101
"Diffie, Joe",It's Always Somethin',53,101
"Diffie, Joe",It's Always Somethin',54,101
"Diffie, Joe",It's Always Somethin',55,101
"Diffie, Joe",It's Always Somethin',56,101
"Diffie, Joe",It's Always Somethin',57,101
"Diffie, Joe",It's Always Somethin',58,101
"Diffie, Joe",It's Always Somethin',59,101
"Diffie, Joe",It's Always Somethin',60,101
"Diffie, Joe",It's Always Somethin',61,101
"Diffie, Joe",It's Always Somethin',62,101
"Diffie, Joe",It's Always Somethin',63,101
"Diffie, Joe",It's Always Somethin',64,101
"Diffie, Joe",It's Always Somethin',65,101
"Diffie, Joe",It's Always Somethin',66,101
"Diffie, Joe",It's Always Somethin',67,101
"Diffie, Joe",It's Always Somethin',68,101
"Diffie, Joe",It's Always Somethin',69,101
"Diffie, Joe",It's Always Somethin',70,101
"Diffie, Joe",It's Always Somethin',71,101
"Diffie, Joe",It's Always Somethin',72,101
"Diffie, Joe",It's Always Somethin',73,101
"Diffie, Joe",It's Always Somethin',74,101
"Diffie, Joe",It's Always Somethin',75,101
"Diffie, Joe",It's Always Somethin',76,101
"Diffie, Joe",The Quittin' Kind,1,98
"Diffie, Joe",The Quittin' Kind,2,100
"Diffie, Joe",The Quittin' Kind,3,100
"Diffie, Joe",The Quittin' Kind,4,90
"Diffie, Joe",The Quittin' Kind,5,93
"Diffie, Joe",The Quittin' Kind,6,94
"Diffie, Joe",The Quittin' Kind,7,101
"Diffie, Joe",The Quittin' Kind,8,101
"Diffie, Joe",The Quittin' Kind,9,101
"Diffie, Joe",The Quittin' Kind,10,101
"Diffie, Joe",The Quittin' Kind,11,101
"Diffie, Joe",The Quittin' Kind,12,101
"Diffie, Joe",The Quittin' Kind,13,101
"Diffie, Joe",The Quittin' Kind,14,101
"Diffie, Joe",The Quittin' Kind,15,101
"Diffie, Joe",The Quittin' Kind,16,101
"Diffie, Joe",The Quittin' Kind,17,101
"Diffie, Joe",The Quittin' Kind,18,101
"Diffie, Joe",The Quittin' Kind,19,101
"Diffie, Joe",The Quittin' Kind,20,101
"Diffie, Joe",The Quittin' Kind,21,101
"Diffie, Joe",The Quittin' Kind,22,101
"Diffie, Joe",The Quittin' Kind,23,101
"Diffie, Joe",The Quittin' Kind,24,101
"Diffie, Joe",The Quittin' Kind,25,101
"Diffie, Joe",The Quittin' Kind,26,101
"Diffie, Joe",The Quittin' Kind,27,101
"Diffie, Joe",The Quittin' Kind,28,101
"Diffie, Joe",The Quittin' Kind,29,101
"Diffie, Joe",The Quittin' Kind,30,101
"Diffie, Joe",The Quittin' Kind,31,101
"Diffie, Joe",The Quittin' Kind,32,101
